earthquake_id,title,magnitude,depth,latitude,longitude,Year,date_time,cdi,mmi,tsunami,sig,dmin,gap,nst,magType
531,"M 7.3 - New Britain region, Papua New Guinea",7.3,35.00,-5.931,150.59,2010,7/18/2010 13:34,8,7,0,831,0,18.2,397,mwc
532,"M 6.9 - 56 km SE of Kimbe, Papua New Guinea",6.9,28.00,-5.966,150.428,2010,7/18/2010 13:04,4,7,0,737,0,15.7,456,mwc
533,"M 6.6 - 30 km SSE of Cañete, Chile",6.6,22.00,-38.067,-73.31,2010,7/14/2010 8:32,6,7,0,753,0,52.8,295,mwc
534,"M 6.7 - 55 km WSW of Kirakira, Solomon Islands",6.7,35.00,-10.627,161.447,2010,6/26/2010 5:30,5,6,0,696,0,18.7,392,mwc
535,"M 6.6 - 135 km SSE of Biak, Indonesia",6.6,10.50,-2.329,136.484,2010,6/16/2010 3:58,0,7,0,670,0,25,309,mwc
536,"M 7.0 - 121 km SSE of Biak, Indonesia",7.0,18.00,-2.174,136.543,2010,6/16/2010 3:16,3,7,0,755,0,18.1,307,mwc
537,"M 7.5 - Nicobar Islands, India region",7.5,35.00,7.881,91.936,2010,6/12/2010 19:26,6,5,0,1144,0,18.6,514,mwc
538,"M 7.2 - 100 km WNW of Sola, Vanuatu",7.2,31.00,-13.698,166.643,2010,5/27/2010 17:14,5,6,0,804,0,11.7,327,mwc
539,"M 7.2 - 45 km SSW of Meulaboh, Indonesia",7.2,38.00,3.748,96.018,2010,5/9/2010 5:59,5,6,0,918,0,20.6,611,mwc
540,"M 6.9 - 233 km NNW of Qamdo, China",6.9,17.00,33.165,96.548,2010,4/13/2010 23:49,6,9,0,773,0,14.9,410,mwc
541,"M 6.9 - 99 km WSW of Kirakira, Solomon Islands",6.9,21.00,-10.878,161.116,2010,4/11/2010 9:40,4,5,0,740,0,12.1,399,mwc
542,"M 7.8 - 75 km E of Sinabang, Indonesia",7.8,31.00,2.383,97.048,2010,4/6/2010 22:15,0,7,0,936,0,19.2,352,mwc
543,"M 7.2 - 12km SW of Delta, B.C., MX",7.2,9.99,32.2862,-115.295,2010,4/4/2010 22:40,9,9,0,2910,0.5137,239,10,mw
544,"M 6.6 - 217 km N of Bamboo Flat, India",6.6,34.00,13.667,92.831,2010,3/30/2010 16:54,5,6,0,701,0,16.7,413,mwc
545,"M 6.7 - 52 km NNW of Tomé, Chile",6.7,18.00,-36.217,-73.257,2010,3/16/2010 2:21,5,6,0,856,0,34.7,312,mwc
546,"M 6.5 - 59 km ENE of Namie, Japan",6.5,32.00,37.745,141.59,2010,3/14/2010 8:08,6,5,0,810,0,27,491,mwc
547,"M 7.0 - 52 km NW of Santa Cruz, Chile",7.0,18.00,-34.326,-71.799,2010,3/11/2010 14:55,7,7,0,874,0,17.1,403,mwc
548,"M 6.9 - 61 km NW of Santa Cruz, Chile",6.9,11.00,-34.29,-71.891,2010,3/11/2010 14:39,7,7,0,1280,0,12.5,415,mwc
549,"M 6.8 - 141 km W of Bengkulu, Indonesia",6.8,26.00,-3.762,100.991,2010,3/5/2010 16:07,4,6,0,717,0,23.2,401,mwc
550,"M 6.6 - 23 km WNW of Talcahuano, Chile",6.6,18.00,-36.665,-73.374,2010,3/5/2010 11:47,7,7,0,736,0,27.8,255,mwb
551,"M 6.5 - 48 km NW of Sola, Vanuatu",6.5,176.00,-13.571,167.227,2010,3/4/2010 14:02,0,4,0,650,0,18.7,426,mwb
552,"M 7.4 - 124 km W of Lebu, Chile",7.4,35.00,-37.773,-75.048,2010,2/27/2010 8:01,0,5,0,842,0,17.6,409,mwc
553,"M 8.8 - 36 km WNW of Quirihue, Chile",8.8,22.90,-36.122,-72.898,2010,2/27/2010 6:34,8,8,0,1991,0,17.8,454,mww
554,"M 7.0 - 70 km SE of Katsuren-haebaru, Japan",7.0,25.00,25.93,128.425,2010,2/26/2010 20:31,6,6,0,1180,0,15.7,487,mwc
555,"M 7.0 - 10 km SE of Léogâne, Haiti",7.0,13.00,18.443,-72.571,2010,1/12/2010 21:53,9,9,0,1623,0,22.7,500,mwc
556,"M 6.5 - 37 km WNW of Ferndale, California",6.5,28.74,40.652,-124.692,2010,1/10/2010 0:27,7,7,0,1360,0.3225,220,51,mw
557,"M 6.8 - 127 km SE of Gizo, Solomon Islands",6.8,15.40,-9.019,157.551,2010,1/5/2010 12:15,3,6,0,713,0,15,338,mwc
558,"M 7.1 - 94 km SE of Gizo, Solomon Islands",7.1,10.00,-8.783,157.354,2010,1/3/2010 22:36,5,7,0,780,0,15,377,mwc
559,"M 6.6 - 98 km SE of Gizo, Solomon Islands",6.6,10.00,-8.726,157.487,2010,1/3/2010 21:48,5,7,0,672,0,16.6,282,mwc
560,"M 6.5 - 92 km N of Iquique, Chile",6.5,27.00,-19.394,-70.321,2009,11/13/2009 3:05,6,7,0,698,0,17.7,390,mwc
561,"M 7.3 - 77 km ENE of Ba, Fiji",7.3,595.00,-17.239,178.331,2009,11/9/2009 10:44,0,4,0,820,0,15,430,mwc
562,"M 6.6 - 29 km NNW of Bima, Indonesia",6.6,18.00,-8.207,118.631,2009,11/8/2009 19:41,7,6,0,677,0,20.4,305,mwc
563,"M 6.8 - 98 km NNE of Naze, Japan",6.8,34.00,29.218,129.782,2009,10/30/2009 7:03,0,6,0,711,0,21.4,424,mwc
564,"M 6.9 - 268 km WSW of Tual, Indonesia",6.9,130.00,-6.133,130.385,2009,10/24/2009 14:40,4,6,0,972,0,11,397,mwc
565,"M 6.8 - 188 km WNW of Sola, Vanuatu",6.8,35.00,-13.298,165.91,2009,10/8/2009 8:28,0,5,0,711,0,30.2,174,mwc
566,"M 7.4 - 143 km NW of Sola, Vanuatu",7.4,31.10,-13.093,166.497,2009,10/7/2009 23:13,0,7,0,842,0,20.2,314,mwc
567,"M 7.8 - 196 km NW of Sola, Vanuatu",7.8,35.00,-12.517,166.382,2009,10/7/2009 22:18,0,6,0,936,0,20.3,195,mwc
568,"M 7.7 - 148 km NW of Sola, Vanuatu",7.7,45.00,-13.006,166.51,2009,10/7/2009 22:03,4,7,0,916,0,23.2,283,mww
569,"M 6.6 - 49 km SSE of Sungai Penuh, Indonesia",6.6,9.00,-2.482,101.524,2009,10/1/2009 1:52,7,7,0,787,0,30.1,417,mwc
570,"M 7.6 - 30 km WSW of Pariaman, Indonesia",7.6,81.00,-0.72,99.867,2009,9/30/2009 10:16,8,8,0,1639,0,14,498,mwc
571,"M 8.1 - 168 km SSW of Matavai, Samoa",8.1,18.00,-15.489,-172.095,2009,9/29/2009 17:48,7,6,0,1055,0,20.8,520,mwc
572,"M 7.0 - 66 km SSW of Banjar, Indonesia",7.0,46.00,-7.782,107.297,2009,9/2/2009 7:55,7,7,0,1175,0,16.3,312,mwc
573,"M 6.7 - 112 km WSW of Padang, Indonesia",6.7,20.00,-1.479,99.49,2009,8/16/2009 7:38,5,6,0,753,0,14.9,369,mwc
574,"M 6.6 - 244 km SSE of Tateyama, Japan",6.6,53.00,32.821,140.395,2009,8/12/2009 22:48,4,5,0,703,0,14.1,336,mwc
575,"M 7.5 - 266 km N of Bamboo Flat, India",7.5,24.00,14.099,92.902,2009,8/10/2009 19:55,7,6,0,1248,0,18.2,303,mwc
576,"M 7.1 - 161 km S of ?yama, Japan",7.1,292.00,33.167,137.944,2009,8/9/2009 10:55,5,4,0,1005,0,14.2,447,mwc
577,"M 6.9 - 96 km WNW of Bahía de Kino, Mexico",6.9,10.00,29.039,-112.903,2009,8/3/2009 17:59,5,7,0,1202,0,35,243,mwc
578,"M 7.8 - 97 km WSW of Te Anau, New Zealand",7.8,12.00,-45.762,166.562,2009,7/15/2009 9:22,6,8,0,1165,0,16.8,434,mwc
579,"M 6.7 - 190 km ESE of Kokopo, Papua New Guinea",6.7,64.00,-5.157,153.782,2009,6/23/2009 14:19,5,5,0,693,0,13.8,269,mwc
580,"M 7.3 - 46 km NW of Guanaja, Honduras",7.3,19.00,16.731,-86.217,2009,5/28/2009 8:24,7,8,0,1560,0,27.2,464,mwc
581,"M 7.6 - 191 km S of Ohonua, Tonga",7.6,31.00,-23.043,-174.66,2009,3/19/2009 18:17,7,5,0,916,0,14,504,mwc
582,"M 7.2 - 196 km SSE of Sarangani, Philippines",7.2,20.00,3.886,126.387,2009,2/11/2009 17:34,3,7,0,802,0,18.6,432,mwc
583,"M 7.4 - 86 km WNW of Manokwari, Indonesia",7.4,23.00,-0.691,133.305,2009,1/3/2009 22:33,7,7,0,846,0,21.1,314,mwc
584,"M 6.6 - 50 km S of Jurm, Afghanistan",6.6,204.80,36.419,70.743,2009,1/3/2009 20:23,5,4,0,765,0,22.6,344,mwc
585,"M 7.7 - 140 km WNW of Manokwari, Indonesia",7.7,17.00,-0.414,132.885,2009,1/3/2009 19:43,5,7,0,918,0,29.8,288,mwc
586,"M 7.4 - 135 km NW of Gorontalo, Indonesia",7.4,30.00,1.271,122.091,2008,11/16/2008 17:02,9,7,0,848,0,33.7,365,mww
587,"M 6.7 - 19 km SW of Brisas Barra de Suchiate, Mexico",6.7,24.00,14.423,-92.364,2008,10/16/2008 19:41,5,6,0,731,0,28.6,481,mwc
588,"M 6.7 - 131 km SE of Nookat, Kyrgyzstan",6.7,27.40,39.533,73.824,2008,10/5/2008 15:52,0,6,0,691,0,22.3,529,mwc
589,"M 6.8 - 122 km SSE of Obihiro, Japan",6.8,25.00,41.892,143.754,2008,9/11/2008 0:20,0,6,0,711,0,22.2,500,mwc
590,"M 6.6 - 73 km WNW of Tobelo, Indonesia",6.6,96.00,1.885,127.363,2008,9/11/2008 0:00,0,6,0,670,0,14.1,463,mwc
591,"M 6.9 - 75 km WNW of Sola, Vanuatu",6.9,110.00,-13.501,166.967,2008,9/8/2008 18:52,0,6,0,732,0,14.9,531,mwc
592,"M 6.7 - 221 km NE of Jumla, Nepal",6.7,12.00,30.901,83.52,2008,8/25/2008 13:21,4,7,0,692,0,28,325,mwc
593,"M 6.8 - 29 km ENE of Morioka, Japan",6.8,108.00,39.802,141.464,2008,7/23/2008 15:26,8,7,0,1046,0,20.2,633,mwc
594,"M 7.0 - 107 km E of Namie, Japan",7.0,22.00,37.552,142.214,2008,7/19/2008 2:39,5,5,0,840,0,18.2,577,mwc
595,"M 6.9 - 151 km E of Namie, Japan",6.9,25.50,37.55,142.714,2008,7/19/2008 2:39,5,5,0,825,0,0,0,mww
596,"M 6.6 - 124 km SW of Bamboo Flat, India",6.6,17.00,11.005,91.824,2008,6/27/2008 11:40,4,5,0,680,0,18.4,630,mwc
597,"M 6.9 - 24 km WSW of Mizusawa, Japan",6.9,7.80,39.03,140.881,2008,6/13/2008 23:43,7,8,0,888,0,17.1,654,mwc
598,"M 7.9 - 58 km W of Tianpeng, China",7.9,19.00,31.002,103.322,2008,5/12/2008 6:28,9,9,0,1870,0,11.3,774,mwc
599,"M 6.9 - 78 km NE of Hasaki, Japan",6.9,27.00,36.164,141.526,2008,5/7/2008 16:45,5,5,0,910,0,21.1,519,mwc
600,"M 7.3 - 71 km SW of Isangel, Vanuatu",7.3,33.00,-20.071,168.892,2008,4/9/2008 12:46,0,6,0,820,0,13.4,486,mwc
601,"M 7.2 - 226 km SE of Hotan, China",7.2,10.00,35.49,81.467,2008,3/20/2008 22:32,0,7,0,798,0,25.9,532,mwc
602,M 6.9 - Philippine Islands region,6.9,24.00,13.351,125.63,2008,3/3/2008 14:11,4,5,0,740,0,25.9,544,mwc
603,"M 6.7 - 155 km SSW of Padang, Indonesia",6.7,25.00,-2.245,99.808,2008,2/25/2008 21:02,5,6,0,696,0,15.1,543,mwc
604,"M 6.6 - 161 km SSW of Padang, Indonesia",6.6,25.00,-2.332,99.891,2008,2/25/2008 18:06,4,6,0,674,0,17.7,421,mwc
605,"M 7.2 - 164 km WSW of Sungai Penuh, Indonesia",7.2,25.00,-2.486,99.972,2008,2/25/2008 8:36,4,7,0,832,0,18.4,505,mwc
606,"M 6.5 - 166 km WSW of Sungai Penuh, Indonesia",6.5,22.00,-2.405,99.931,2008,2/24/2008 14:46,4,6,0,654,0,28.3,429,mwc
607,"M 7.4 - 56 km NW of Sinabang, Indonesia",7.4,26.00,2.768,95.964,2008,2/20/2008 8:08,5,7,0,914,0,16.4,607,mwc
608,"M 6.5 - 50 km S of Koróni, Greece",6.5,28.00,36.345,21.863,2008,2/14/2008 12:08,8,5,0,692,0,30.7,650,mwc
609,"M 6.9 - 35 km S of Methóni, Greece",6.9,29.00,36.501,21.67,2008,2/14/2008 10:09,6,6,0,941,0,30.6,645,mwc
610,"M 6.5 - 9 km SSW of General Pascual Fentes, Mexico",6.5,83.00,16.357,-94.304,2008,2/12/2008 12:50,7,6,0,723,0,27.6,521,mwc
611,"M 6.6 - 46 km SSE of Gisborne, New Zealand",6.6,20.00,-39.011,178.291,2007,12/20/2007 7:55,7,6,0,808,0,18.8,461,mwc
612,"M 6.7 - 80 km NNE of Antofagasta, Chile",6.7,45.00,-22.954,-70.182,2007,12/16/2007 8:09,5,7,0,704,0,30.3,481,mwb
613,"M 7.4 - 18 km WNW of Basse-Pointe, Martinique",7.4,156.00,14.944,-61.274,2007,11/29/2007 19:00,7,7,0,1542,0,13.4,663,mwb
614,"M 6.6 - 60 km SSE of Kirakira, Solomon Islands",6.6,16.00,-10.95,162.149,2007,11/27/2007 11:49,3,6,0,672,0,26.9,280,mwc
615,"M 6.5 - 34 km N of Dompu, Indonesia",6.5,18.00,-8.224,118.467,2007,11/25/2007 19:53,5,7,0,653,0,27.6,272,mwc
616,"M 6.5 - 28 km NNW of Dompu, Indonesia",6.5,20.00,-8.292,118.37,2007,11/25/2007 16:02,7,7,0,657,0,27.5,353,mwc
617,"M 6.8 - 107 km N of Lae, Papua New Guinea",6.8,53.00,-5.757,147.098,2007,11/22/2007 8:48,6,6,0,722,0,15.9,341,mwc
618,"M 6.8 - 30 km E of Macas, Ecuador",6.8,122.90,-2.312,-77.838,2007,11/16/2007 3:13,7,6,0,790,0,27,649,mwc
619,"M 6.8 - 82 km NNE of Antofagasta, Chile",6.8,26.00,-22.925,-70.237,2007,11/15/2007 15:05,6,7,0,716,0,40.1,285,mwc
620,"M 7.7 - 36 km ESE of Tocopilla, Chile",7.7,40.00,-22.247,-69.89,2007,11/14/2007 15:40,8,7,0,995,0,22.4,610,mwc
621,"M 6.8 - 138 km W of Bengkulu, Indonesia",6.8,21.00,-3.899,101.02,2007,10/24/2007 21:02,3,5,0,713,0,23.9,494,mwc
622,"M 6.8 - 70 km N of Te Anau, New Zealand",6.8,18.00,-44.796,167.553,2007,10/15/2007 12:29,4,7,0,744,0,19,338,mwc
623,"M 6.8 - 154 km ESE of Kokopo, Papua New Guinea",6.8,40.00,-4.99,153.5,2007,9/26/2007 12:36,4,5,0,713,0,15.5,348,mwc
624,"M 6.7 - 118 km SSW of Padang, Indonesia",6.7,30.00,-1.999,100.141,2007,9/20/2007 8:31,3,5,0,696,0,26.9,503,mwc
625,"M 7.0 - 153 km SSW of Padang, Indonesia",7.0,22.00,-2.13,99.627,2007,9/13/2007 3:35,4,7,0,768,0,23.1,537,mwc
626,"M 6.5 - Kepulauan Mentawai region, Indonesia",6.5,28.90,-1.689,99.668,2007,9/13/2007 2:30,0,5,0,650,0,26.2,409,mwc
627,"M 7.9 - 87 km SW of Sungai Penuh, Indonesia",7.9,35.00,-2.625,100.841,2007,9/12/2007 23:49,8,7,0,1133,0,29.1,446,mwc
628,"M 7.8 - 148 km WSW of Sungai Penuh, Indonesia",7.8,40.50,-2.52,100.139,2007,9/12/2007 23:49,7,8,0,1152,0,0,0,mww
629,"M 8.4 - 122 km SW of Bengkulu, Indonesia",8.4,34.00,-4.438,101.367,2007,9/12/2007 11:10,0,6,0,1086,0,32.3,411,mww
630,"M 6.8 - 39 km WNW of Timbiquí, Colombia",6.8,15.00,2.966,-77.963,2007,9/10/2007 1:49,5,6,0,747,0,17.6,653,mwc
631,"M 7.2 - 97 km S of Lata, Solomon Islands",7.2,35.00,-11.61,165.762,2007,9/2/2007 1:05,0,5,0,798,0,21.3,312,mwc
632,"M 6.5 - 31 km WSW of Malango, Solomon Islands",6.5,15.00,-9.834,159.465,2007,8/16/2007 8:39,5,6,0,675,0,12.8,382,mwc
633,"M 8.0 - 41 km SW of San Vicente de Cañete, Peru",8.0,39.00,-13.386,-76.603,2007,8/15/2007 23:40,9,8,0,1385,0,25.7,625,mwc
634,"M 7.5 - 35 km NNE of Rengasdengklok, Indonesia",7.5,280.00,-5.859,107.419,2007,8/8/2007 17:05,0,5,0,865,0,30.7,228,mwc
635,"M 7.2 - 56 km E of Luganville, Vanuatu",7.2,120.00,-15.595,167.68,2007,8/1/2007 17:08,7,7,0,803,0,20.4,494,mwb
636,"M 6.9 - 140 km NNW of Tobelo, Indonesia",6.9,25.00,2.872,127.464,2007,7/26/2007 5:40,3,5,0,734,0,24.1,374,mwb
637,"M 6.8 - 133 km WNW of Mikuni, Japan",6.8,350.40,36.808,134.85,2007,7/16/2007 14:17,5,4,0,779,0,18.2,664,mwb
638,"M 6.6 - 20 km NNW of Kashiwazaki, Japan",6.6,12.00,37.535,138.446,2007,7/16/2007 1:13,8,8,0,831,0,16.7,782,mwc
639,"M 6.7 - 43 km SSE of Iztapa, Guatemala",6.7,23.00,13.554,-90.618,2007,6/13/2007 19:29,6,6,0,972,0,37.7,468,mwc
640,"M 6.9 - 113 km SSE of Panguna, Papua New Guinea",6.9,10.00,-7.306,155.741,2007,4/1/2007 21:11,0,7,0,732,0,15.3,305,mwc
641,"M 6.6 - 99 km SSE of Panguna, Papua New Guinea",6.6,10.00,-7.169,155.777,2007,4/1/2007 20:47,0,7,0,670,0,16,251,mb
642,"M 8.1 - 45 km SSE of Gizo, Solomon Islands",8.1,24.00,-8.466,157.043,2007,4/1/2007 20:39,9,8,0,1025,0,14.7,439,mwc
643,"M 6.7 - 46 km NW of Nanao, Japan",6.7,8.00,37.336,136.588,2007,3/25/2007 0:41,7,8,0,782,0,23.9,493,mwc
644,"M 7.1 - 119 km S of Isangel, Vanuatu",7.1,34.00,-20.617,169.357,2007,3/25/2007 0:40,3,6,0,779,0,25.3,426,mwb
645,"M 6.7 - 206 km SSW of Sofifi, Indonesia",6.7,12.00,-1.034,126.976,2007,2/20/2007 8:04,0,6,0,691,0,40.3,253,mwc
646,"M 7.5 - 126 km WNW of Ternate, Indonesia",7.5,22.00,1.065,126.282,2007,1/21/2007 11:27,6,5,0,874,0,21.6,570,mwc
647,M 8.1 - east of the Kuril Islands,8.1,10.00,46.243,154.524,2007,1/13/2007 4:23,4,5,0,1034,0,14,606,mwc
648,"M 6.9 - 26 km W of Hengchun, Taiwan",6.9,10.00,21.974,120.493,2006,12/26/2006 12:34,6,7,0,798,0,31.6,466,mwc
649,"M 7.1 - 30 km SW of Hengchun, Taiwan",7.1,10.00,21.799,120.547,2006,12/26/2006 12:26,8,7,0,1023,0,29.1,744,mwb
650,M 8.3 - Kuril Islands,8.3,10.00,46.592,153.266,2006,11/15/2006 11:14,4,7,0,1064,0,20.9,576,mwc
651,"M 6.6 - 155 km SE of Kimbe, Papua New Guinea",6.6,11.00,-6.482,151.195,2006,11/7/2006 17:38,0,6,0,670,0,18.6,352,mwc
652,"M 6.7 - 52 km SW of San Vicente de Cañete, Peru",6.7,23.00,-13.457,-76.677,2006,10/20/2006 10:48,5,6,0,732,0,53.4,444,mwc
653,"M 6.7 - 100 km ESE of Kimbe, Papua New Guinea",6.7,32.00,-5.881,150.982,2006,10/17/2006 1:25,5,6,0,692,0,15.6,533,mwc
654,"M 6.7 - 14 km SW of Puako, Hawaii",6.7,38.18,19.877,-155.935,2006,10/15/2006 17:07,8,9,0,1481,0,124,43,md
655,"M 6.9 - 201 km ESE of Hihifo, Tonga",6.9,28.00,-16.592,-172.033,2006,9/28/2006 6:22,3,3,0,737,0,20.9,702,mwc
656,"M 6.8 - 49 km S of Panguna, Papua New Guinea",6.8,38.00,-6.759,155.512,2006,9/1/2006 10:18,0,6,0,711,0,28.4,459,mwb
657,"M 6.5 - 81 km ESE of Ozernovskiy, Russia",6.5,43.00,51.148,157.522,2006,8/24/2006 21:50,0,6,0,650,0,47.4,700,mwb
658,"M 6.8 - 51 km NE of Norsup, Vanuatu",6.8,150.00,-15.798,167.789,2006,8/7/2006 22:18,5,5,0,713,0,26.2,551,mwb
659,"M 7.7 - 226 km SSW of Singaparna, Indonesia",7.7,20.00,-9.284,107.419,2006,7/17/2006 8:19,7,5,0,947,0,36.8,357,mwc
660,"M 6.5 - 111 km E of Kimbe, Papua New Guinea",6.5,34.00,-5.724,151.133,2006,5/28/2006 3:12,0,6,0,650,0,20.3,477,mwc
661,"M 6.6 - 42 km NNW of Tilichiki, Russia",6.6,19.00,60.772,165.743,2006,5/22/2006 11:12,0,7,0,670,0,28,548,mwc
662,"M 6.8 - 256 km SSW of Singkil, Indonesia",6.8,12.00,0.093,97.05,2006,5/16/2006 15:28,4,5,0,719,0,16.3,701,mwb
663,"M 8.0 - 47 km SSE of Pangai, Tonga",8.0,55.00,-20.187,-174.123,2006,5/3/2006 15:26,7,7,0,1013,0,20.7,626,mwc
664,"M 8.0 - 50 km ESE of Pangai, Tonga",8.0,60.50,-19.99,-173.907,2006,5/3/2006 15:26,8,9,0,1026,0,0,0,mww
665,"M 6.5 - 73 km WNW of Copiapó, Chile",6.5,12.00,-27.211,-71.056,2006,4/30/2006 21:40,7,7,0,653,0,46.3,282,mwc
666,"M 6.7 - 78 km WNW of Copiapó, Chile",6.7,12.00,-27.017,-71.022,2006,4/30/2006 19:17,6,7,0,696,0,25.6,277,mwb
667,"M 6.6 - 80 km E of Tilichiki, Russia",6.6,11.00,60.491,167.516,2006,4/29/2006 16:58,0,8,0,670,0,28.4,645,mwc
668,"M 7.6 - 80 km NE of Tilichiki, Russia",7.6,22.00,60.949,167.089,2006,4/20/2006 23:25,0,8,0,889,0,18.5,579,mwc
669,"M 6.5 - 130 km NNW of Lautoka, Fiji",6.5,14.00,-16.527,176.989,2006,4/7/2006 8:30,3,5,0,654,0,25.5,247,mwc
670,"M 6.7 - 108 km W of Ambon, Indonesia",6.7,30.10,-3.595,127.214,2006,3/14/2006 6:57,0,7,0,691,0,21.3,306,mwb
671,"M 7.0 - 160 km SE of Chipinge, Zimbabwe",7.0,11.00,-21.324,33.583,2006,2/22/2006 22:19,5,9,0,891,0,23.2,412,mwb
672,"M 6.7 - 26 km NE of Kýthira, Greece",6.7,66.00,36.311,23.212,2006,1/8/2006 11:34,7,6,0,934,0,19.7,769,mwb
673,"M 6.6 - 75 km SSW of Bahía de Kino, Mexico",6.6,14.00,28.164,-112.117,2006,1/4/2006 8:32,7,6,0,703,0,48.2,323,mwc
674,"M 6.5 - 53 km SW of Ashk?sham, Afghanistan",6.5,224.60,36.357,71.093,2005,12/12/2005 21:47,6,5,0,721,0,20.5,529,mwb
675,"M 6.8 - 76 km ESE of Kalemie, Democratic Republic of the Congo",6.8,22.00,-6.224,29.83,2005,12/5/2005 12:19,5,7,0,744,0,20,561,mwc
676,"M 6.5 - 80 km ESE of Ishinomaki, Japan",6.5,29.00,38.089,142.122,2005,12/2/2005 13:13,4,5,0,683,0,48.8,464,mwc
677,"M 6.5 - 57 km SE of Sinabang, Indonesia",6.5,21.00,2.164,96.786,2005,11/19/2005 14:10,3,6,0,651,0,20.7,358,mwb
678,"M 6.8 - 68 km NNE of San Pedro de Atacama, Chile",6.8,147.00,-22.361,-67.895,2005,11/17/2005 19:26,0,6,0,711,0,30.1,509,mwb
679,"M 7.6 - 21 km NNE of Muzaffar?b?d, Pakistan",7.6,26.00,34.539,73.588,2005,10/8/2005 3:50,9,9,0,1267,0,21.1,724,mwc
680,"M 6.6 - 129 km SSW of Kokopo, Papua New Guinea",6.6,25.00,-5.437,151.84,2005,9/29/2005 15:50,0,6,0,670,0,17.7,402,mwc
681,"M 7.5 - 39 km NW of Yurimaguas, Peru",7.5,115.00,-5.678,-76.398,2005,9/26/2005 1:55,8,7,0,1018,0,26.2,696,mwb
682,"M 7.6 - 135 km E of Kokopo, Papua New Guinea",7.6,90.00,-4.539,153.474,2005,9/9/2005 7:26,5,7,0,891,0,20,502,mwc
683,"M 7.2 - 66 km ESE of Ishinomaki, Japan",7.2,36.00,38.276,142.039,2005,8/16/2005 2:46,7,7,0,1104,0,19.6,698,mwc
684,"M 7.2 - Nicobar Islands, India region",7.2,16.00,7.92,92.19,2005,7/24/2005 15:42,4,5,0,808,0,26.4,636,mwc
685,"M 6.7 - 94 km WSW of Singkil, Indonesia",6.7,21.00,1.819,97.082,2005,7/5/2005 1:52,3,6,0,693,0,22.3,398,mwc
686,"M 6.6 - 32 km W of San Juan del Sur, Nicaragua",6.6,27.00,11.245,-86.172,2005,7/2/2005 2:16,6,5,0,719,0,21.1,446,mwc
687,"M 7.2 - 153 km W of Big Lagoon, California",7.2,16.00,41.292,-125.953,2005,6/15/2005 2:50,5,4,0,1318,0,31.4,420,mwc
688,"M 7.8 - 102 km ENE of Iquique, Chile",7.8,115.60,-19.987,-69.197,2005,6/13/2005 22:44,8,7,0,1020,0,16.1,714,mwb
689,"M 6.9 - 89 km WSW of Singkil, Indonesia",6.9,30.00,1.989,97.041,2005,5/19/2005 1:54,5,7,0,740,0,26,635,mwc
690,"M 6.7 - 125 km SW of Padangsidempuan, Indonesia",6.7,34.00,0.587,98.459,2005,5/14/2005 5:05,6,5,0,731,0,20.9,695,mwb
691,"M 6.5 - 106 km SW of Padang, Indonesia",6.5,30.00,-1.714,99.779,2005,4/10/2005 11:14,3,6,0,657,0,21.2,478,mwc
692,"M 6.7 - 113 km SW of Padang, Indonesia",6.7,19.00,-1.644,99.607,2005,4/10/2005 10:29,5,6,0,717,0,21.2,656,mwc
693,"M 8.6 - 78 km WSW of Singkil, Indonesia",8.6,30.00,2.085,97.108,2005,3/28/2005 16:09,0,8,0,1138,0,22.1,510,mww
694,"M 6.6 - 28 km NNW of Maebaru-ch??, Japan",6.6,10.00,33.807,130.131,2005,3/20/2005 1:53,8,7,0,805,0,22.9,401,mwc
695,M 7.1 - Banda Sea,7.1,201.70,-6.527,129.933,2005,3/2/2005 10:42,0,5,0,776,0,18.1,569,mwb
696,"M 6.8 - 99 km WNW of Sinabang, Indonesia",6.8,36.00,2.908,95.592,2005,2/26/2005 12:56,0,6,0,711,0,33.8,444,mwb
697,"M 6.5 - 81 km SSW of Katabu, Indonesia",6.5,10.00,-5.562,122.129,2005,2/19/2005 0:04,0,7,0,650,0,31.8,371,mwb
698,"M 6.5 - Pulau-Pulau Talaud, Indonesia",6.5,39.70,4.756,126.421,2005,2/15/2005 14:42,3,5,0,652,0,47.3,286,mwc
699,"M 6.7 - 52 km SW of Sola, Vanuatu",6.7,206.30,-14.252,167.259,2005,2/8/2005 14:48,0,4,0,691,0,30.2,457,mwb
700,"M 7.1 - 138 km SW of Palimbang, Philippines",7.1,525.00,5.293,123.337,2005,2/5/2005 12:23,7,3,0,782,0,26.4,640,mwc
701,"M 6.6 - 161 km SE of Katsuura, Japan",6.6,27.80,34.064,141.491,2005,1/19/2005 6:11,6,4,0,676,0,78.5,225,mwc
702,"M 6.6 - Nicobar Islands, India region",6.6,16.10,8.879,92.375,2004,12/26/2004 9:20,0,5,0,670,0,31.9,353,mwc
703,"M 7.2 - 284 km WNW of Sabang, Indonesia",7.2,39.20,6.91,92.958,2004,12/26/2004 4:21,5,6,0,802,0,27.9,385,mwc
704,M 9.1 - 2004 Sumatra - Andaman Islands Earthquake,9.1,30.00,3.295,95.982,2004,12/26/2004 0:58,0,8,0,1274,0,22,601,mw
705,M 8.1 - north of Macquarie Island,8.1,10.00,-49.312,161.345,2004,12/23/2004 14:59,0,5,0,1009,0,59.3,331,mwc
